track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1rp5kLEzzmMQRtIaoRanD2,"Neeraj Shridhar, Anushka Manchanda, Shankar Mahadevan",Chandni Chowk To China,Chandni Chowk To China,37,241162,False,0.835,0.563,2,-6.047,1,0.0454,0.0242,0.0,0.402,0.772,108.982,4,"filmi, modern bollywood"
1CM4rFDU9q4EoLy2K44qE6,"B Praak, Harrdy Sandhu, Swasti Mehul, Jaani","Naah Goriye (From ""Bala"")","Naah Goriye (From ""Bala"")",61,184617,False,0.823,0.765,2,-1.695,0,0.0632,0.464,0.0,0.0601,0.715,99.958,4,"filmi, desi pop, modern bhajan, punjabi pop, indian singer-songwriter"
52rRjGjdTwlDIKXjTLKAv9,Diljit Dosanjh,Do Gabru - Diljit Dosanjh & Akhil,Raat Di Gedi,43,198783,False,0.67,0.801,1,-6.203,0,0.075,0.221,0.0,0.073,0.734,81.042,4,"punjabi pop, filmi, modern bollywood"
2LdsYkhSEEB6c801buHxlE,"A.R. Rahman, Sukhwinder Singh",Taal (Original Motion Picture Soundtrack),Taal Se Taal - Western Version,0,149848,False,0.776,0.749,7,-11.648,1,0.0711,0.235,0.000546,0.288,0.487,95.014,4,"filmi, modern bollywood"
10M3KiRbSAn1849UM626BF,"Kishore Kumar, Asha Bhosle",Gems Kishore Dutes Vol. 2,Intaha Ho Gai Intezar Ki,0,534013,False,0.413,0.49,4,-10.498,0,0.0634,0.862,0.00035,0.275,0.404,138.484,4,"filmi, chutney, classic bollywood"
3Sunhza0ofsqFVmVrPB71x,"R. D. Burman, Bablu Chakraborty, Hariharan",Dil Vil Pyar Vyar - Vol - 2,O Hansini Zehreela Insaan,0,276373,False,0.644,0.453,5,-12.75,0,0.0296,0.229,0.000465,0.112,0.392,132.026,4,"ghazal, filmi, chutney, classic bollywood"
122FCMf052psls9894JYlf,"Udit Narayan, Kavita Krishnamurthy",Kuch Naa Kaho,Achchi Lagti Ho,50,378973,False,0.7,0.712,2,-10.426,0,0.066,0.343,0.00363,0.0752,0.493,92.008,4,"odia pop, filmi, chutney, classic bollywood"
2zDYPNUwclRPsRgsy8ziwI,"Sonu Nigam, Harshavardhan Rameshwar, Raj Shekhar",ANIMAL,Papa Meri Jaan,51,321549,False,0.247,0.197,4,-11.504,0,0.0417,0.912,0.000723,0.123,0.209,57.18,4,"filmi, modern bollywood"
2iGnFW7m517taq3AJIE6DK,Arijit Singh,Aashiqui 2,Milne Hai Mujhse Aayi,66,295798,False,0.517,0.707,11,-5.467,0,0.0427,0.0357,0.0,0.134,0.309,143.776,4,"filmi, modern bollywood"
06LCamFUOtImIKi9mFRKiD,"Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",70,277500,False,0.271,0.726,7,-6.504,1,0.0527,0.586,0.0,0.353,0.532,87.425,4,"filmi, indian instrumental, modern bollywood"
6emsLWJ2bu8vCP7BslV76d,"Pritam, Amit Mishra, Anushka Manchanda, Antara Mitra",Dilwale (Original Motion Picture Soundtrack),Manma Emotion Jaage,50,209411,False,0.762,0.822,0,-2.758,1,0.0425,0.0284,0.0,0.367,0.467,101.998,4,"filmi, indian instrumental, modern bollywood"
5XnzIsBtJYuJQPETO0cPeh,"Lucky Ali, Sunidhi Chauhan",Sur (The Melody Of Life) [Original Motion Picture Soundtrack],"Aa Bhi Ja Aa Bhi Ja - From ""Sur (The Melody Of Life)""",50,358706,False,0.58,0.311,0,-13.019,1,0.0279,0.615,0.000124,0.257,0.226,98.989,4,"filmi, modern bollywood"
1lWGsvFtvG6rVQ8tnqUAnk,"Naveen Kumar, Jitendra",Bluff Master (Original Motion Picture Soundtrack),The Gateway Theme,0,167120,False,0.533,0.446,0,-8.237,1,0.0291,0.858,0.0105,0.32,0.371,100.028,3,indian instrumental
4TmzfRFMbRLPeSatjtKKqC,"Samuel - Akanksha, Shilpa Rao",Jalebi (Original Motion Picture Soundtrack),Mujhme,0,185711,False,0.608,0.669,0,-6.039,0,0.0268,0.752,0.00172,0.067,0.35,119.963,4,"filmi, modern bollywood"
4LO5DjN6Tp3UkUvgESuy2t,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),Samjhawan,63,269184,False,0.65,0.482,4,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,4,"filmi, classic pakistani pop, modern bollywood"
4lSs8Q2cYcrEy2aps8MPgx,"Salim–Sulaiman, Rahat Fateh Ali Khan",Heroine (Original Motion Picture Soundtrack),Saaiyaan,60,210133,False,0.491,0.556,5,-6.023,1,0.0273,0.701,1.46e-06,0.0849,0.413,100.008,1,"filmi, indian folk, classic pakistani pop, sufi, modern bollywood, qawwali"
3xx52bgzPBLURv0BQvQPNw,"Sachin-Jigar, Mohan",Shor in the City (Original Motion Picture Soundtrack),Shor,10,248053,False,0.6,0.739,9,-6.05,0,0.0369,0.026,0.000213,0.357,0.331,120.021,4,"filmi, gujarati pop, ambient fusion, modern bollywood"
5J1htd0xIGQ2L7RRucBAo6,"Benny Dayal, Shalmali Kholgade",Cocktail,"Daaru Desi (From ""Cocktail"")",0,269589,False,0.703,0.786,8,-6.779,0,0.0483,0.198,0.000712,0.101,0.647,93.987,4,"filmi, modern bollywood"
3uZJHyjfktxNjNQMhRgcl4,"S. Shailaja, Ayesha Darbar, Sukhwinder Singh",Kisna -The Warrior Poet (Original Motion Picture Soundtrack),"Woh Kisna Hai (From ""Kisna: The Warrior Poet"")",0,357186,False,0.649,0.525,10,-11.94,1,0.0664,0.245,1.18e-05,0.17,0.494,101.987,4,"filmi, modern bhajan, modern bollywood"
1Sjhz7CuNZQ3VV6n6Umm7Y,"Asha Bhosle, Mohammed Rafi",Evergreen - Sharmila Tagore,"Gun Guna Rahe Hai Bhanvare - From ""Aradhana""",0,243040,False,0.533,0.502,10,-7.603,1,0.0351,0.826,0.0,0.146,0.705,101.61,4,"filmi, chutney, classic bollywood"
5ylkBRveAuIekb3GBHPj1R,"Aanchal, Sunidhi Chauhan",Dus Kahaniyaan (Original Motion Picture Soundtrack),"Jaaniye (From ""Dus Kahaniyaan"")",0,310786,False,0.686,0.776,11,-4.98,0,0.0292,0.0137,0.173,0.0603,0.442,109.988,4,"filmi, modern bollywood"
3jPPHy5haTw2QDSUVeGxhq,"Lata Mangeshkar, Mohammed Rafi, Kishore Kumar, Nitin Mukesh",Kranti (Original Motion Picture Soundtrack),Chana Jor Garam,0,427173,False,0.346,0.515,6,-13.148,1,0.157,0.723,0.0,0.568,0.606,177.774,4,"lata, filmi, classic bollywood"
3MFFLX3Lyi5igoIUPZeeRJ,"Mika Singh, Neha Kakkar",Ramaiya Vastavaiya (Original Motion Picture Soundtrack),"Jadoo Ki Jhappi, Pt. 1 (From ""Ramaiya Vastavaiya"")",0,217000,False,0.705,0.901,9,-5.654,0,0.0927,0.0892,0.0,0.316,0.949,88.002,4,"filmi, modern bollywood"
3OLFqbd9ZeVjaUKTiaLsD6,"Pritam, Javed Ali, Irshan Ashraf, Shadab",Tum Mile (Original Motion Picture Soundtrack),Tu Hi Haqeeqat,67,302026,False,0.705,0.744,4,-5.416,0,0.0341,0.582,0.0,0.2,0.706,115.959,4,"desi pop, filmi, indian instrumental, modern bollywood"
3QPV59u1JawFvYTZIaChSB,"Sonu Nigam, Shantanu Moitra, Shreya Ghoshal",#NowPlaying: Shreya Ghoshal Hits,"Piyu Bole (From ""Parineeta"")",0,267840,False,0.667,0.341,1,-11.183,1,0.0254,0.614,0.0,0.119,0.6,97.5,3,"filmi, modern bollywood"
1x6oBuapxTIyluTOiFyHEh,Kishore Kumar,Meri Awaaz Suno - Kishore Kumar,"Meri Bheegi Bheegi Si - From ""Anamika""",0,246893,False,0.44,0.427,10,-12.797,1,0.0329,0.233,7.51e-06,0.335,0.413,104.198,4,"filmi, classic bollywood"
2d51lALXzBn9jSHzlkjGqj,"Mohammed Rafi, Asha Bhosle",Magical Moments,"Mausam Ye Mausam Suhaane Aa Gaye - From ""Judaai""",11,344306,False,0.521,0.591,9,-8.101,1,0.035,0.72,3.55e-06,0.252,0.629,111.887,4,"filmi, chutney, classic bollywood"
0eXM2lCUVin50WuQXeHm8x,Anant Gupta,HumTum,HumTum,3,194375,False,0.725,0.471,7,-10.069,1,0.0256,0.587,4.74e-06,0.109,0.548,99.964,4,Unknown
7n6DDEpcqkhkiGhXwexF9I,Taba Chake,Udd Chala,Udd Chala,42,286181,False,0.678,0.503,7,-7.499,0,0.0363,0.358,0.000403,0.121,0.649,97.31,4,"northeast indian indie, indian indie, indian singer-songwriter, arunachal indie"
1pNIbZ1F7CJmk60h6UJaVg,KK,Gangster (Original Motion Picture Soundtrack),"Tu Hi Meri Shab Hai, Pt. 1",2,389693,False,0.571,0.734,9,-6.059,0,0.0402,0.463,0.000691,0.128,0.552,118.881,4,"filmi, modern bollywood"
1Try5ODuZ7hOo322XkGJtf,Shehnail,Swades (Original Motion Picture Soundtrack),Yeh Jo Des Hai Tera (Shehnai),0,232698,False,0.657,0.524,1,-10.994,1,0.0359,0.222,0.875,0.109,0.375,124.555,4,Unknown
2dMlTWQbY9tfPFLIqAa7Tv,"Kaifi Khalil, Anmol Daniel",Kahani Meri,Kahani Meri,68,139318,False,0.391,0.28,6,-9.252,0,0.0345,0.87,0.0,0.101,0.312,129.731,3,"desi pop, pakistani pop, balochi pop"
0ZW20Ldx7Gv6unyZwO47bz,Abhishek Nailwal,3G - A Killer Connection,Kaise Bataaoon - Cantabile,0,294243,False,0.494,0.117,11,-12.355,1,0.0613,0.903,0.0,0.254,0.363,107.868,4,Unknown
1VGt7ZmY4iPfrabXjIMHo4,"Himesh Reshammiya, Sunidhi Chauhan",36 China Town (Original Motion Picture Soundtrack),Aashiqui Mein Teri,53,293840,False,0.813,0.637,11,-8.799,1,0.077,0.0056,1.35e-06,0.0865,0.615,90.955,4,"filmi, modern bollywood"
7vZz8oJ5qAqB9MghufRK5k,"Shankar-Ehsaan-Loy, Siddharth Mahadevan",Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Zinda,61,211120,False,0.603,0.708,4,-7.047,0,0.0379,0.000173,3.36e-06,0.158,0.611,105.046,4,"filmi, modern bollywood"
2to6L6sMa4HpYy19n2RTjp,Amit Trivedi,English Vinglish,English Vinglish,0,271880,False,0.788,0.677,1,-8.05,1,0.0468,0.0271,0.097,0.044,0.291,135.037,4,"filmi, modern bollywood"
15hoywxiNT6YycdDtl7qdy,"Lata Mangeshkar, Mahendra Kapoor, Manhar Udhas",Purab Aur Pachhim (Original Motion Picture Soundtrack),Purva Suhani Aai Re,9,452034,False,0.357,0.922,3,-6.791,1,0.332,0.819,0.00392,0.321,0.315,97.861,4,"lata, filmi, classic bollywood"
4TobDQpylJNxkXMH1QUvTp,"Pritam, Javed Ali",Tum Mile (Original Motion Picture Soundtrack),Tum Mile - Love Reprise,53,303320,False,0.589,0.626,0,-5.684,1,0.0273,0.777,1.97e-06,0.13,0.443,114.915,4,"desi pop, filmi, indian instrumental, modern bollywood"
0FXXvePGfMxgENnXLpBc76,"Pranay.M. Rijia, Mustafa Zahid",Blood Money (Original Motion Picture Soundtrack),Teri Yaadon Se,52,276280,False,0.532,0.827,9,-5.672,0,0.0393,0.317,0.0,0.0833,0.443,97.026,4,"filmi, pakistani pop, modern bollywood"
788Lp6lHrCrxJAZvS2l9YZ,"Salim–Sulaiman, Benny Dayal, Himani Kapoor, Amitabh Bhattacharya",Band Baaja Baaraat,Dum Dum,55,310987,False,0.748,0.812,0,-7.938,1,0.0471,0.0634,0.00146,0.114,0.906,99.994,4,"desi pop, filmi, indian folk, modern bollywood"
5xLnwe2CfLhfCLLKwTHlGF,Mana Hyderabadi Folk,Thrissur Pooram,Thrissur Pooram,0,260963,False,0.499,0.874,8,-3.271,1,0.0603,0.349,0.00881,0.131,0.369,94.845,4,Unknown
4sxZlvnHFiK3jrXpWDI0AL,Lucky Ali,Paathshaala,Bekarar,34,262942,False,0.561,0.555,2,-5.111,1,0.0287,0.0307,0.0,0.195,0.535,101.902,4,"filmi, modern bollywood"
3fK3IplLPLUz8RmGSKcpcO,Najam Sheraz,Murder,Mainu Tere Naal - Punjabi Soul Mix,0,345253,False,0.636,0.485,1,-8.651,1,0.0321,0.0647,0.0,0.113,0.291,122.98,4,classic pakistani pop
36EQ4an9jT5ltIW6ICbJv1,"Mohammed Rafi, S. D. Burman",Tere Ghar Ke Samne,Dil Ka Bhanwar Kare Pukar,41,198472,False,0.387,0.461,6,-6.781,1,0.0453,0.928,1.07e-05,0.29,0.711,154.635,3,"filmi, classic bollywood"
2SwO1fJ93rGSlg6f3OIBHC,"Manna Dey, Lata Mangeshkar",Love Birds: Nargis and Raj Kapoor,"Pyar Hua Iqrar Hua - From ""Shree 420""",0,257533,False,0.466,0.428,9,-9.689,1,0.0354,0.472,5.44e-05,0.0385,0.785,129.477,4,"lata, filmi, rabindra sangeet, classic bollywood"
2lX53kXvYnvpV8Vqfe4S7s,"Aashir Wajahat, NAYEL, Nehaal Naseem",Sadqay,Sadqay,68,154455,False,0.747,0.535,4,-8.151,0,0.0454,0.119,0.611,0.111,0.479,101.055,4,pakistani pop
5MYyt4LoL7WKGZC6cVZGkI,,,,0,0,False,0.336,0.697,7,-4.719,1,0.0425,0.757,1.22e-05,0.0846,0.501,79.845,3,Unknown
1MhmevbK6YSbZ0HdyFw6z5,Javed Ali,Main Rang Sharbaton Ka Unforgetable Love Songs,"Ek Din Teri Raahon (From ""Naqaab"")",0,292000,False,0.602,0.867,2,-4.745,0,0.113,0.228,1.04e-05,0.0806,0.702,91.991,4,"filmi, desi pop, modern bollywood"
1Bj7S26dya0vyxLqBGtMnD,Kishore Kumar,Chalte Chalte…Kishore Da’s Greatest Hits,"Dil Kya Kare - From ""Julie""",0,403040,False,0.426,0.578,3,-6.057,0,0.0399,0.689,0.0,0.265,0.46,87.616,4,"filmi, classic bollywood"
2cC4DfpPa7x1QZTKQpe3TP,"Pritam, Arijit Singh","Tumse Bhi Zyada (From ""Tadap"")","Tumse Bhi Zyada (From ""Tadap"")",47,319100,False,0.511,0.816,2,-5.375,0,0.0674,0.466,0.0,0.248,0.688,89.018,4,"filmi, indian instrumental, modern bollywood"
32DWojMZeZebVrfBkhAkKy,"A.R. Rahman, Shreya Ghoshal, Uday Mazumdar",Guru (Original Motion Picture Soundtrack),Barso Re,61,329600,False,0.879,0.487,0,-9.441,1,0.148,0.337,0.000284,0.0706,0.338,116.991,4,"filmi, modern bollywood"
7xxxQG1BupSnOBo4qId9kl,"Vishal-Shekhar, Shreya Ghoshal, Vishal Dadlani",Hasee Toh Phasee (Original Motion Picture Soundtrack),Drama Queen,49,198746,False,0.706,0.913,7,-6.709,1,0.0793,0.0138,0.0,0.329,0.954,145.944,4,"filmi, modern bollywood"
2UGhg8kZPwn9Aofl1083N4,"Pritam, Arijit Singh",Holiday (Original Motion Picture Soundtrack),Shaayraana,0,261439,False,0.608,0.665,2,-4.244,1,0.0482,0.606,1.46e-05,0.0832,0.704,93.919,4,"filmi, indian instrumental, modern bollywood"
4e9dIemIXO8Tzg0k4aWujk,"Pritam, Arijit Singh, Nikhita Gandhi","Raabta (Title Track) [From ""Raabta""]","Raabta (Title Track) [From ""Raabta""]",54,297158,False,0.636,0.701,5,-6.825,1,0.0363,0.414,0.0,0.106,0.352,113.886,4,"desi pop, filmi, indian instrumental, modern bollywood"
0mELPRLKHOvKUW52nr05v2,Sukhwinder Singh,Omkara (Original Motion Pictures),Omkara,0,322920,False,0.736,0.703,7,-10.431,1,0.0411,0.215,0.000378,0.0843,0.754,98.014,4,"filmi, modern bollywood"
1bfWK1SIBYXzWA0Ypt4KlD,"Sachin-Jigar, Arijit Singh",Munjya (Original Motion Picture Soundtrack),"Tainu Khabar Nahi - From ""Munjya""",65,188166,False,0.588,0.595,9,-7.493,1,0.0488,0.777,0.0,0.153,0.594,90.013,4,"filmi, gujarati pop, modern bollywood"
3JUmNYQyJKeRq2a3RR8K71,"Meet Bros., Arijit Singh",Love Forever With Arijit Singh,"Ijazat (From ""One Night Stand"")",61,288964,False,0.519,0.463,6,-8.88,0,0.0264,0.327,0.0,0.106,0.224,94.965,4,"filmi, desi pop, modern bollywood"
1QufGJee7k9v4Cfp2NxXbv,"Pritam, Mohit Chauhan",Dil Toh Baccha Hai Ji,Abhi Kuch Dino Se,65,285686,False,0.703,0.695,4,-5.518,1,0.118,0.654,0.0,0.103,0.683,92.003,4,"filmi, indian instrumental, modern bollywood"
7EIq46YALncEzg0fYvLo0L,"Pritam, Daler Mehndi, Richa Sharma",Action Replayy,Zor Ka Jhatka,53,248130,False,0.742,0.977,1,-3.267,1,0.229,0.0955,0.000118,0.101,0.823,176.108,4,"modern bollywood, filmi, indian instrumental, bhangra"
70H2wVmlgHTGtQyrdodCjT,"Bhoomi Trivedi, Raja Kumari",Zero,Husn Parcham,32,186602,False,0.737,0.887,1,-5.017,1,0.0999,0.0335,0.00018,0.0604,0.424,102.023,4,"gujarati garba, gujarati pop, desi hip hop"
3a00AOJ3RGkGgsb9FPgzA4,"Atif Aslam, Alisha Chinai",#NowPlaying: Atif Aslam Hits,"Tera Hone Laga Hoon (From ""Ajab Prem Ki Ghazab Kahani"")",0,295708,False,0.685,0.773,8,-5.331,1,0.0308,0.548,0.0,0.195,0.541,119.987,4,"filmi, classic pakistani pop, sufi, modern bollywood"
7Kpqjspw4Y7HrvItIRcBiW,"A.R. Rahman, The Pussycat Dolls, Nicole Scherzinger",Jai Ho! (You Are My Destiny),Jai Ho! (You Are My Destiny),61,222400,False,0.657,0.941,8,-3.919,0,0.061,0.0476,0.0,0.0797,0.879,136.202,4,"dance pop, filmi, girl group, post-teen pop, pop"
3xdYwWuZR0BPE6RKgHqfPS,"Tochi Raina, Rekha Bhardwaj",Yeh Jawaani Hai Deewani (Original Motion Picture Soundtrack),Kabira,0,224757,False,0.586,0.547,2,-6.753,1,0.0268,0.449,0.0,0.121,0.256,84.017,4,"filmi, modern bollywood"
4gPlcJnS6qvV5nESNX2ErQ,"Udit Narayan, Master Vignesh, Baby Pooja",Swades (Original Motion Picture Soundtrack),Yeh Tara Woh Tara,0,429923,False,0.757,0.38,2,-10.767,1,0.0375,0.583,0.000484,0.101,0.652,130.09,4,"odia pop, filmi, chutney"
6jWYM50qljcVX5gypDKl2J,Lata Mangeshkar,Julie,"Yeh Raaten - From ""Julie"" / Soundtrack Version",0,336613,False,0.277,0.309,10,-13.11,1,0.037,0.75,0.000128,0.0565,0.343,138.149,3,"lata, filmi, classic bollywood"
5zMngEEuvCObd827cIkEXo,"Kalyanji-Anandji, Amitabh Bachchan",Laawaris,Mere Angne Men,0,307080,False,0.558,0.517,0,-13.224,1,0.083,0.156,0.0,0.188,0.813,118.611,4,"filmi, classic bollywood"
5O4AGvOVFSs5ipu3iNOuoi,"KK, Sunidhi Chauhan",Aksar,Soniye,59,296720,False,0.615,0.76,2,-8.082,1,0.0761,0.0701,3.95e-05,0.12,0.743,171.951,4,"filmi, modern bollywood"
53XRfIgocnwDCIkpCEyqbU,"Armaan Malik, Amaal Mallik",Kasam Se,Kasam Se,36,185648,False,0.594,0.399,4,-9.091,1,0.0325,0.702,8.63e-06,0.356,0.486,114.894,4,"desi pop, filmi, modern bollywood"
5mmaCeOHi3qKL2kwlCBKZ7,Shailendra Singh,Bobby (Original Motion Picture Soundtrack),Main Shair To Nahin,38,333746,False,0.295,0.472,4,-12.074,0,0.0406,0.835,0.0,0.134,0.587,144.167,3,"filmi, classic bollywood"
7Js9QigZX8Gs6wvQpJEUEZ,Nusrat Fateh Ali Khan,Shahbaaz,Shahbaaz Qalandar,36,734506,False,0.507,0.615,5,-12.234,1,0.0778,0.162,0.00975,0.224,0.931,113.282,4,"filmi, world, indian fusion, classic pakistani pop, sufi, qawwali, pakistani folk"
7MpwXTRXWsULhKzIFJQmul,Bombay Vikings,Chhod Do Aanchal Zamana Kya Kahega,Woh Chali Woh Chali,0,267440,False,0.788,0.688,0,-6.834,0,0.0308,0.0415,1.33e-05,0.355,0.967,94.94,4,filmi
3DtomuTtx8xaNkOQhV0mWy,"Sachin-Jigar, Vishal Dadlani, Jonita Gandhi",Made in China (Original Motion Picture Soundtrack),The Naari Naari Song,22,197000,False,0.698,0.933,1,-4.165,1,0.0465,0.0381,0.0,0.582,0.589,119.95,4,"filmi, gujarati pop, modern bollywood"
2l0hg2T3YlRuWqL02IScWz,A.R. Rahman,Swades (Original Motion Picture Soundtrack),Yeh Jo Des Hai Tera,0,391706,False,0.622,0.325,1,-13.1,1,0.0368,0.617,0.00134,0.105,0.25,124.542,4,filmi
52Af7bUm7zfhQ8qgWWEDMF,Jagjit Singh,Kaifi Azmi Ki Kalam Se,Jhuki Jhuki Si Nazar,55,302733,False,0.582,0.262,9,-14.212,0,0.0272,0.828,7.45e-05,0.0812,0.49,95.17,4,"filmi, hare krishna, classic bollywood, ghazal, sufi"
6lQXt8tC5YXicCGNxmB3XX,"A.R. Rahman, Ranbir Kapoor",Rockstar,Meeting Place (Based On A Poem By Rumi),0,73120,False,0.19,0.00824,9,-22.632,0,0.0411,0.979,0.973,0.0758,0.0313,69.967,4,"filmi, modern bollywood"
34M1n5KBprM9NpSDgUhjwE,Kishore Kumar,Chalte Chalte (Original Motion Picture Soundtrack),"Chalte Chalte - Part 1 / From ""Chalte Chalte""",50,318066,False,0.59,0.588,6,-8.879,0,0.0309,0.514,0.0,0.124,0.662,123.219,4,"filmi, classic bollywood"
2qJAzSE6uC94oH2NRoPrGl,"Labh Janjua, Sonu Kakkar, Neha Kakkar",Queen,London Thumakda,59,230468,False,0.835,0.718,0,-6.614,1,0.0818,0.363,0.000919,0.0625,0.64,139.964,4,"filmi, modern bollywood"
6XE0MxTJdLWEePTCqAw5xr,"Neeraj Shridhar, Sunidhi Chauhan",Love Aaj Kal,"Chor Bazari (From ""Love Aaj Kal "")",0,257440,False,0.824,0.757,11,-5.047,1,0.0743,0.368,0.000111,0.146,0.97,100.027,4,"filmi, modern bollywood"
71mOBA9aIKXaATNBNSpbiy,"Udit Narayan, Kavita Krishnamurthy",Hadh Kar Di Aapne,Hadh Kardi Aapne,48,321093,False,0.705,0.878,4,-3.616,0,0.051,0.174,2.03e-06,0.402,0.864,95.071,4,"odia pop, filmi, chutney, classic bollywood"
3FxAJt4gky9Dbcxrjt536d,"R. D. Burman, ",Dil Vil Pyar Vyar - Vol - 2,O Hasina Zulfowali,0,311453,False,0.75,0.642,5,-13.422,1,0.0409,0.00924,0.886,0.134,0.724,104.038,4,"filmi, chutney, classic bollywood"
79jYT83v4bMOWEgwjQxSx2,"Pritam, Arijit Singh","Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")","Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",65,269032,False,0.495,0.654,3,-6.639,0,0.0679,0.713,0.0,0.165,0.35,123.896,4,"filmi, indian instrumental, modern bollywood"
3UXxkWgsYzyohVGseNUVa0,Ankit Tiwari,Ek Villain (Original Motion Picture Soundtrack),Galliyan,0,340951,False,0.279,0.752,1,-5.235,1,0.0686,0.475,7.29e-05,0.306,0.384,79.14,1,"filmi, modern bollywood"
2y9oVs5oOVxjJmIFLcbuz1,"Zack Knight, Kumar Sanu",Dheere,Dheere,44,182767,False,0.652,0.651,8,-6.797,0,0.0559,0.185,0.0,0.0552,0.555,90.723,4,"filmi, desi pop, desi hip hop, modern bollywood"
